user_id,recommend_yes,recommend_not
76561198013459229,1,0
76561198013490617,1,0
76561198013524144,0,1
76561198013532168,2,0
76561198013535175,1,1
76561198013564709,4,2
76561198013565069,3,0
76561198013573604,1,0
76561198013600577,4,0
76561198013785384,5,2
76561198013919045,1,0
76561198013922033,1,0
76561198013939867,2,0
76561198014047236,1,0
76561198014078033,1,0
76561198014143677,1,0
76561198014177534,0,1
76561198014200832,1,0
76561198014206568,4,0
76561198014210785,5,0
76561198014215298,0,1
76561198014421677,0,2
76561198014437840,1,0
76561198014530333,3,1
76561198014533167,2,0
76561198014552338,2,0
76561198014580082,6,1
76561198014625793,1,0
76561198014676100,1,0
76561198014774264,1,0
76561198014788733,2,0
76561198014841100,3,0
76561198014848587,1,0
76561198014872561,2,0
76561198014910012,1,0
76561198014969917,2,0
76561198014987915,1,0
76561198015035218,1,0
76561198015050660,3,1
76561198015083155,1,1
76561198015083753,6,0
76561198015157743,1,0
76561198015158481,1,0
76561198015169206,1,0
76561198015179413,3,1
76561198015240666,1,0
76561198015275299,1,0
76561198015397224,1,1
76561198015398411,1,0
76561198015411069,2,2
76561198015450790,3,0
76561198015454441,1,0
76561198015460867,0,1
76561198015461883,5,1
76561198015462171,0,1
76561198015511443,1,0
76561198015516156,1,0
76561198015527964,1,0
76561198015597183,1,0
76561198015620710,4,0
76561198015802290,1,0
76561198015803033,7,0
76561198015848819,1,0
76561198015882376,0,1
76561198015886143,1,0
76561198015897106,1,0
76561198015904026,2,0
76561198015930046,2,2
76561198015943925,1,0
76561198015968275,1,0
76561198015981146,1,1
76561198016006736,1,0
76561198016066771,2,0
76561198016067437,0,1
76561198016174343,1,0
76561198016212878,1,0
76561198016232690,6,0
76561198016307048,1,0
76561198016359317,2,0
76561198016407866,1,0
76561198016444183,3,0
76561198016487628,1,0
76561198016514671,1,0
76561198016564178,3,0
76561198016574636,2,1
76561198016594121,1,0
76561198016597219,1,0
76561198016599173,1,0
76561198016602703,1,1
76561198016603441,1,0
76561198016610271,2,1
76561198016635228,2,1
76561198016665024,3,0
76561198016684317,2,0
76561198016750784,1,0
76561198016753953,2,0
76561198016761283,2,0
76561198016761464,8,1
76561198016834817,0,1
76561198016940185,1,0
76561198016951092,1,0
76561198017060194,2,0
76561198017122666,1,0
76561198017154363,1,0
76561198017176943,2,2
76561198017204231,1,0
76561198017205526,4,1
76561198017212077,5,1
76561198017233887,2,0
76561198017275546,4,0
76561198017290377,2,0
76561198017341667,3,1
76561198017390058,2,0
76561198017427392,1,1
76561198017436335,3,0
76561198017444547,0,1
76561198017485462,1,0
76561198017536688,0,1
76561198017609172,1,0
76561198017615981,1,0
76561198017650546,1,0
76561198017659661,4,0
76561198017709385,1,0
76561198017747531,3,0
76561198017754022,1,1
76561198017761748,1,0
76561198017796978,1,2
76561198017841947,1,0
76561198017913139,2,2
76561198017921179,1,0
76561198017957749,0,1
76561198018018489,1,0
76561198018026822,1,0
76561198018059901,5,1
76561198018065970,1,0
76561198018100339,1,0
76561198018107220,1,0
76561198018138686,1,0
76561198018144455,1,1
76561198018152628,2,0
76561198018159202,1,0
76561198018253205,0,1
76561198018257543,1,1
76561198018293914,1,0
76561198018408561,0,1
76561198018456402,2,0
76561198018469813,1,2
76561198018520620,2,0
76561198018539675,0,1
76561198018551219,1,0
76561198018552349,3,0
76561198018552963,1,0
76561198018556361,0,1
76561198018560501,1,0
76561198018561494,4,0
76561198018572079,1,0
76561198018577288,1,0
76561198018578582,1,0
76561198018589800,6,1
76561198018596082,1,0
76561198018613178,2,0
76561198018648501,2,0
76561198018684159,1,0
76561198018687985,1,0
76561198018733084,1,0
76561198018736748,8,2
76561198018739984,6,1
76561198018766159,0,1
76561198018820822,1,0
76561198018834500,1,0
76561198018851823,1,0
76561198018885388,3,1
76561198018908514,1,0
76561198018912053,1,2
76561198018919551,2,0
76561198018921691,1,1
76561198019019838,0,1
76561198019066447,2,0
76561198019099096,1,0
76561198019117351,1,0
76561198019159115,4,1
76561198019160833,5,1
76561198019210728,4,2
76561198019231133,0,2
76561198019266968,1,0
76561198019293015,5,0
76561198019297801,1,0
76561198019442854,1,0
76561198019443690,1,0
76561198019448208,2,1
76561198019503392,1,0
76561198019548281,3,2
76561198019568583,1,0
76561198019583170,1,0
76561198019601224,0,1
76561198019617935,1,0
76561198019644374,2,0
76561198019652792,0,1
76561198019653657,1,0
76561198019660305,1,0
76561198019662979,1,0
76561198019669521,0,1
76561198019835047,1,0
76561198019905604,1,0
76561198019915029,1,0
76561198019917406,0,2
76561198019923966,3,0
76561198019938571,1,2
76561198019970090,0,2
76561198019975893,1,0
76561198020054096,1,0
76561198020059627,1,0
76561198020061745,1,1
76561198020181605,1,0
76561198020223470,1,0
76561198020235815,1,0
76561198020241941,0,1
76561198020246111,2,1
76561198020281564,1,0
76561198020285970,2,0
76561198020290098,4,0
76561198020361485,1,0
76561198020411590,1,1
76561198020449132,1,0
76561198020577418,1,0
76561198020583276,1,0
76561198020669652,1,0
76561198020829624,1,0
76561198020928326,2,0
76561198020933633,7,0
76561198020937602,2,0
76561198020940001,3,0
76561198020978624,1,0
76561198021048954,1,0
76561198021061215,1,0
76561198021111894,1,0
76561198021135914,1,0
76561198021142819,2,0
76561198021147247,1,0
76561198021193389,0,1
76561198021244661,1,0
76561198021318238,1,0
76561198021355294,1,0
76561198021364449,1,0
76561198021437758,4,0
76561198021482710,2,0
76561198021575394,0,0
76561198021586407,3,0
76561198021613981,3,0
76561198021700114,1,1
76561198021710409,6,1
76561198021745490,1,0
76561198021814659,3,1
76561198021849809,1,0
76561198021851822,4,0
76561198021928011,1,0
76561198022004951,2,0
76561198022007815,1,0
76561198022053608,1,0
76561198022115367,1,0
76561198022149086,8,1
76561198022154943,1,0
76561198022158129,1,1
76561198022269929,1,0
76561198022273451,1,0
76561198022306224,1,0
76561198022316167,3,1
76561198022316719,1,0
76561198022370487,1,0
76561198022404680,8,0
76561198022423117,1,0
76561198022424939,1,0
76561198022460178,1,0
76561198022505404,1,0
76561198022552926,1,0
76561198022557250,1,0
76561198022559040,1,0
76561198022577753,1,0
76561198022611161,3,2
76561198022619021,1,0
76561198022693314,1,0
76561198022701298,3,0
76561198022736341,1,0
76561198022745261,1,0
76561198022808464,1,0
76561198022820830,1,0
76561198022826604,1,0
76561198022862450,1,0
76561198022915154,1,0
76561198022918599,0,1
76561198022931413,1,0
76561198022975113,6,0
76561198023009163,1,0
76561198023059703,1,1
76561198023133231,1,0
76561198023147569,2,0
76561198023152575,6,1
76561198023226082,4,0
76561198023347592,2,0
76561198023351714,1,0
76561198023374983,6,0
76561198023381153,1,1
76561198023454712,1,0
76561198023473880,1,0
76561198023475537,3,0
76561198023478539,8,1
76561198023508728,0,9
76561198023519729,1,1
76561198023524407,3,1
76561198023531038,1,0
76561198023557190,1,0
76561198023563213,1,0
76561198023634778,2,0
76561198023647463,1,0
76561198023738675,2,1
76561198023784903,1,0
76561198023788999,1,0
76561198023831779,1,0
76561198023903233,1,0
76561198023905821,1,0
76561198023971448,3,5
76561198024028497,0,1
76561198024064617,1,0
76561198024071345,1,0
76561198024130541,0,1
76561198024300582,2,0
76561198024305714,1,0
76561198024307868,3,0
76561198024310116,7,3
76561198024315879,1,0
76561198024316193,1,1
76561198024357966,1,0
76561198024434796,0,1
76561198024450886,1,0
76561198024484835,0,1
76561198024507582,1,0
76561198024527983,3,0
76561198024531364,2,0
76561198024555488,8,0
76561198024559632,1,0
76561198024559706,5,0
76561198024566463,0,1
76561198024635857,1,0
76561198024671805,4,0
76561198024697324,1,1
76561198024701418,1,0
76561198024728550,3,0
76561198024744929,1,0
76561198024781529,2,0
76561198024782279,0,1
76561198024826675,4,3
76561198024889385,1,0
76561198024890098,1,0
76561198024894178,2,0
76561198024927320,1,0
76561198024978857,2,0
76561198024983639,1,0
76561198024997743,3,0
76561198025055099,3,0
76561198025199025,3,0
76561198025231200,9,0
76561198025244374,2,0
76561198025249360,2,0
76561198025298197,1,0
76561198025330151,1,0
76561198025343046,1,0
76561198025344728,5,0
76561198025385779,1,0
76561198025402421,2,0
76561198025409181,6,0
76561198025470889,1,0
76561198025475753,6,1
76561198025489159,1,0
76561198025499996,1,0
76561198025503374,0,2
76561198025505068,3,0
76561198025563666,1,0
76561198025613632,1,0
76561198025628522,5,1
76561198025732569,1,0
76561198025765048,1,0
76561198025785395,0,2
76561198025788203,2,0
76561198025910899,1,0
76561198025911915,1,0
76561198025912095,1,0
76561198025915863,1,0
76561198025944275,0,1
76561198025973830,1,0
76561198025976606,3,0
76561198025979243,1,0
76561198025983771,1,0
76561198025989885,1,0
76561198026008283,3,0
76561198026040814,3,0
76561198026044298,3,1
76561198026050448,0,4
76561198026055531,2,0
76561198026058177,1,0
76561198026090080,3,0
76561198026091900,3,0
76561198026163019,1,0
76561198026200381,6,0
76561198026203679,0,1
76561198026229747,0,1
76561198026239418,10,0
76561198026256524,3,0
76561198026256686,0,1
76561198026262441,1,0
76561198026299985,2,0
76561198026315215,1,0
76561198026332069,1,0
76561198026340395,2,0
76561198026369655,3,0
76561198026398000,1,0
76561198026400898,1,0
76561198026401413,2,0
76561198026432339,1,0
76561198026435337,1,0
76561198026460218,2,0
76561198026496892,1,0
76561198026497579,8,0
76561198026498963,5,1
76561198026516913,1,0
76561198026531048,1,0
76561198026549931,1,0
76561198026599584,3,1
76561198026604616,1,0
76561198026614455,7,0
76561198026641932,2,0
76561198026714747,3,0
76561198026715109,0,1
76561198026735838,0,1
76561198026766790,4,0
76561198026780542,1,0
76561198026783871,1,0
76561198026786435,2,0
76561198026886919,1,0
76561198026907324,1,0
76561198026921632,1,1
76561198026926747,1,0
76561198026951206,1,0
76561198026953499,1,0
76561198026959699,1,0
76561198026960889,1,0
76561198026996483,1,0
76561198026999637,4,0
76561198027000639,3,0
76561198027003885,0,1
76561198027033328,1,0
76561198027039978,1,0
76561198027069392,1,0
76561198027077734,1,0
76561198027084051,2,1
76561198027089819,2,0
76561198027093071,1,0
76561198027110782,1,0
76561198027122657,2,0
76561198027160565,1,0
76561198027169983,1,0
76561198027193755,0,1
76561198027200302,1,0
76561198027221854,4,0
76561198027225504,6,0
76561198027233818,1,0
76561198027254626,2,0
76561198027260537,2,2
76561198027270921,1,0
76561198027275511,1,0
76561198027304943,0,1
76561198027305355,8,0
76561198027331790,5,0
76561198027343535,1,0
76561198027345977,5,0
76561198027354973,0,1
76561198027369898,3,0
76561198027401742,1,0
76561198027404648,2,0
76561198027488037,15,0
76561198027517385,5,0
76561198027522403,1,2
76561198027533076,0,1
76561198027549144,2,0
76561198027550022,1,0
76561198027553251,4,1
76561198027555735,1,2
76561198027562247,1,0
76561198027581297,0,1
76561198027601501,3,0
76561198027620293,3,1
76561198027686208,1,0
76561198027716010,1,0
76561198027719152,2,0
76561198027720165,1,4
76561198027724520,1,0
76561198027727883,1,0
76561198027750275,3,0
76561198027754729,5,2
76561198027755721,2,0
76561198027765379,2,0
76561198027779192,1,0
76561198027783576,1,0
76561198027828967,2,1
76561198027863392,1,0
76561198027910454,1,0
76561198027925839,0,1
76561198027941351,1,0
76561198027947401,2,0
76561198027965386,0,1
76561198028017094,4,0
76561198028024146,1,0
76561198028041619,1,0
76561198028042361,1,0
76561198028043861,1,0
76561198028065214,1,0
76561198028067698,1,0
76561198028072716,3,1
76561198028081789,1,0
76561198028107980,1,0
76561198028111832,1,0
76561198028115830,2,0
76561198028145019,0,1
76561198028154730,1,0
76561198028172459,1,0
76561198028173029,1,0
76561198028187926,1,0
76561198028249774,1,0
76561198028258767,1,0
76561198028263349,1,0
76561198028286104,1,0
76561198028290577,1,1
76561198028298667,1,0
76561198028299001,2,0
76561198028357316,2,1
76561198028363291,1,1
76561198028388756,4,0
76561198028390064,4,1
76561198028403692,1,0
76561198028407473,2,0
76561198028408815,1,0
76561198028458466,3,0
76561198028482615,1,0
76561198028483487,1,0
76561198028501698,1,0
76561198028582148,4,0
76561198028583056,1,0
76561198028590391,3,0
76561198028608367,1,0
76561198028617374,7,1
76561198028619650,2,0
76561198028621147,1,0
76561198028640914,4,1
76561198028647230,1,0
76561198028653952,1,0
76561198028666719,3,0
76561198028679672,2,0
76561198028697751,1,0
76561198028698373,1,0
76561198028727445,0,1
76561198028728868,1,0
76561198028773588,1,0
76561198028843194,1,0
76561198028895010,2,0
76561198028908163,1,0
76561198028923845,1,0
76561198028947312,1,0
76561198028950490,5,0
76561198028982486,1,2
76561198028984146,1,0
76561198028987134,1,0
76561198029043080,2,0
76561198029064257,10,0
76561198029069901,3,2
76561198029104153,3,0
76561198029187828,1,0
76561198029207370,3,1
76561198029229660,3,0
76561198029237649,1,0
76561198029266488,1,0
76561198029284067,1,0
76561198029286001,1,0
76561198029310996,2,0
76561198029352646,1,0
76561198029443761,2,0
76561198029533323,1,0
76561198029566748,2,0
76561198029589709,3,2
76561198029591433,1,0
76561198029595343,1,0
76561198029595883,0,1
76561198029596731,4,0
76561198029634836,10,0
76561198029675856,1,0
76561198029771387,2,0
76561198029779195,1,0
76561198029797262,1,0
76561198029821531,1,0
76561198029825981,1,1
76561198029846088,1,0
76561198029944104,1,0
76561198029987469,1,0
76561198029989793,2,0
76561198029991313,1,0
76561198029997863,1,0
76561198030021498,3,1
76561198030053959,1,0
76561198030054759,4,0
76561198030079998,4,1
76561198030169794,1,0
76561198030181298,1,0
76561198030187085,1,0
76561198030206184,2,0
76561198030215915,3,0
76561198030217102,2,0
76561198030245089,3,0
76561198030254125,1,0
76561198030288192,1,0
76561198030350231,1,0
76561198030376428,2,0
76561198030378046,1,0
76561198030388123,3,0
76561198030428856,1,0
76561198030451660,0,1
76561198030462531,2,0
76561198030475957,1,1
76561198030498775,2,0
76561198030535256,1,0
76561198030535829,1,0
76561198030536259,0,1
76561198030567998,5,0
76561198030578877,2,0
76561198030601352,1,0
76561198030626433,9,0
76561198030636321,1,0
76561198030662162,3,0
76561198030706375,1,0
76561198030735076,1,1
76561198030742556,1,0
76561198030777156,0,1
76561198030797558,4,2
76561198030801962,1,0
76561198030804350,1,0
76561198030867375,0,1
76561198030867972,0,1
76561198030872449,2,0
76561198030902728,0,1
76561198030914302,1,0
76561198030972339,1,0
76561198031013164,2,0
76561198031043766,1,1
76561198031056726,1,0
76561198031106842,1,0
76561198031132541,1,0
76561198031162093,1,0
76561198031162927,1,0
76561198031172261,2,0
76561198031207016,1,0
76561198031208554,0,1
76561198031212089,2,0
76561198031290502,10,0
76561198031386080,1,0
76561198031390758,6,0
76561198031394484,2,0
76561198031449899,2,0
76561198031480846,2,0
76561198031487280,3,0
76561198031488141,1,0
76561198031490204,1,0
76561198031524518,1,0
76561198031532032,2,1
76561198031553174,6,0
76561198031626769,1,0
76561198031636221,1,0
76561198031659484,1,0
76561198031663320,5,0
76561198031668524,1,0
76561198031692988,1,1
76561198031693155,1,0
76561198031712248,0,1
76561198031729727,1,1
76561198031754045,2,1
76561198031776309,1,0
76561198031795967,1,0
76561198031799016,3,0
76561198031799936,4,2
76561198031838821,3,0
76561198031869152,1,0
76561198031873734,1,0
76561198031877091,2,0
76561198031891410,1,0
76561198031908530,1,0
76561198031938463,1,1
76561198031945954,1,0
76561198031966223,1,0
76561198031967258,0,1
76561198032003632,1,0
76561198032012843,4,0
76561198032049753,1,0
76561198032052459,1,0
76561198032090114,1,0
76561198032143135,1,0
76561198032157184,2,0
76561198032187803,1,0
76561198032231960,1,0
76561198032262029,1,0
76561198032269919,1,0
76561198032269949,1,0
76561198032293266,3,0
76561198032351680,0,1
76561198032360764,0,1
76561198032373589,3,0
76561198032376223,1,0
76561198032400276,2,0
76561198032421615,1,0
76561198032428003,1,0
76561198032459795,1,0
76561198032491878,1,0
76561198032534620,1,0
76561198032536626,1,0
76561198032545347,1,0
76561198032558761,1,0
76561198032569786,1,0
76561198032570194,2,0
76561198032576956,5,0
76561198032582216,2,0
76561198032586095,2,0
76561198032643792,2,0
76561198032651953,4,1
76561198032691504,0,1
76561198032746726,3,2
76561198032750680,2,0
76561198032761517,1,0
76561198032836473,1,0
76561198032837913,1,0
76561198032873398,4,0
76561198032892191,1,0
76561198032898039,3,0
76561198032916644,2,0
76561198033029557,1,0
76561198033050980,1,0
76561198033081099,2,0
76561198033116510,1,0
76561198033131355,6,1
76561198033133255,2,0
76561198033134963,2,0
76561198033167818,1,0
76561198033173262,1,0
76561198033210393,0,1
76561198033248600,1,0
76561198033256694,1,0
76561198033258188,1,0
76561198033266228,7,0
76561198033301141,1,0
76561198033327402,0,1
76561198033391626,1,0
76561198033429149,4,2
76561198033432863,3,4
76561198033457836,2,0
76561198033461390,1,0
76561198033472736,7,2
76561198033544560,1,0
76561198033665040,2,1
76561198033698382,1,0
76561198033704780,1,0
76561198033762424,1,0
76561198033873460,2,0
76561198033882565,1,0
76561198033883963,0,1
76561198033883965,1,0
76561198033884763,0,1
76561198033887983,1,0
76561198033923352,5,0
76561198033945314,6,0
76561198033950167,1,0
76561198033982370,0,1
76561198033992409,8,0
76561198034027094,5,0
76561198034028284,0,1
76561198034062384,1,0
76561198034070122,3,1
76561198034081735,0,1
76561198034082727,1,0
76561198034089533,1,0
76561198034156056,6,0
76561198034164614,1,0
76561198034167696,1,0
76561198034186417,2,0
76561198034215738,0,1
76561198034216168,0,1
76561198034223204,2,0
76561198034247917,1,0
76561198034277356,6,2
76561198034284348,2,0
76561198034310657,1,1
76561198034319577,5,0
76561198034337192,1,0
76561198034390540,2,0
76561198034392042,8,0
76561198034392853,1,0
76561198034395325,1,0
76561198034433526,0,2
76561198034438267,1,0
76561198034463083,1,0
76561198034465295,2,0
76561198034523419,1,0
76561198034565104,1,0
76561198034567618,1,0
76561198034572029,1,0
76561198034573935,4,1
76561198034629473,1,0
76561198034629539,1,0
76561198034643189,1,0
76561198034664008,0,1
76561198034671342,1,0
76561198034676642,0,1
76561198034708226,1,0
76561198034776912,1,1
76561198034779239,0,1
76561198034784208,1,0
76561198034823626,5,2
76561198034829571,1,0
76561198034842509,2,1
76561198034857562,3,1
76561198034868596,1,0
76561198034888857,1,0
76561198034888931,6,0
76561198034898515,1,1
76561198034923542,1,0
76561198034940671,4,0
76561198034942053,1,0
76561198034943433,2,2
76561198034977201,1,0
76561198034985315,1,0
76561198035005990,1,0
76561198035062661,1,0
76561198035096973,1,0
76561198035099677,1,0
76561198035107243,2,0
76561198035108711,1,0
76561198035136096,1,0
76561198035136974,1,2
76561198035146378,1,0
76561198035148971,1,0
76561198035152649,1,0
76561198035168526,3,0
76561198035180166,3,0
76561198035183954,1,0
76561198035227874,1,0
76561198035251057,3,2
76561198035287574,3,0
76561198035313379,3,1
76561198035344392,0,1
76561198035351736,0,1
76561198035363871,0,1
76561198035409075,1,0
76561198035428985,1,0
76561198035474869,1,0
76561198035509771,1,0
76561198035531441,1,0
76561198035533544,1,0
76561198035538775,4,0
76561198035554079,1,0
76561198035565631,1,0
76561198035579456,1,0
